order_id,customer_id,order_date,total_amount,is_delivered,delivery_date
120633,1,2025-03-10,83446,false,
120634,7,2025-04-13,21687,true,
120635,9,2025-11-13,80333,true,
120636,2,2025-09-13,73111,false,
120637,3,2025-09-05,5827,true,
120638,4,2025-08-27,40143,false,
120639,5,2025-08-05,26083,false,
120640,1,2025-01-05,94098,true,
120641,7,2025-08-31,41784,false,
120642,9,2025-03-14,7070,false,
120643,2,2025-03-02,86451,false,
120644,3,2025-07-25,89155,true,
120645,4,2025-11-21,65839,false,
120646,5,2025-08-08,81180,true,
120647,1,2025-01-28,24011,false,
120648,7,2025-03-09,98948,true,
120649,9,2025-08-31,49721,true,
120650,2,2025-08-27,71782,true,
120651,3,2025-12-06,24136,true,
120652,4,2025-11-30,24198,true,
120653,5,2025-09-15,24591,false,
120654,1,2025-09-21,66971,false,
120655,7,2025-12-20,95873,false,
120656,9,2025-04-21,11272,true,
120657,2,2025-06-19,70791,false,
120658,3,2025-10-23,79865,false,
120659,4,2025-02-27,72841,true,
120660,5,2025-09-04,66624,true,
120661,1,2025-06-16,26016,true,
120662,7,2025-04-21,27077,true,
120663,9,2025-11-26,87804,false,
120664,2,2025-04-07,51044,true,
120665,3,2025-07-03,75235,false,
120666,4,2025-07-05,8873,true,
120667,5,2025-10-31,41163,false,
120668,1,2025-05-02,43745,true,
120669,7,2025-09-16,14240,false,
120670,9,2025-12-26,96058,false,
120671,2,2025-04-19,42740,false,
120672,3,2025-12-12,67652,true,
120673,4,2025-12-02,66080,false,
120674,5,2025-05-05,7403,false,
120675,1,2025-01-18,90694,true,
120676,7,2025-01-04,84362,true,
120677,9,2025-04-22,93423,false,
120678,2,2025-09-04,58795,true,
120679,3,2025-05-21,4631,true,
120680,4,2025-02-14,47339,false,
120681,5,2025-06-28,87502,true,
120682,1,2025-06-13,13719,false,
120683,7,2025-12-11,76579,true,
120684,9,2025-07-09,43534,false,
120685,2,2025-07-02,12020,true,
120686,3,2025-08-23,25005,true,
120687,4,2025-04-24,18537,true,
120688,5,2025-04-11,79400,false,
120689,1,2025-05-25,24802,false,
120690,7,2025-09-08,21924,false,
120691,9,2025-03-08,68670,false,
120692,2,2025-11-05,55619,true,
120693,3,2025-05-21,60437,true,
120694,4,2025-06-23,15455,true,
120695,5,2025-06-02,48060,true,
120696,1,2025-05-09,36426,true,
120697,7,2025-01-03,61243,false,
120698,9,2025-10-19,15774,false,
120699,2,2025-11-22,91361,true,
120700,3,2025-10-23,48425,false,
120701,4,2025-07-29,89947,true,
120702,5,2025-06-19,19190,false,
120703,1,2025-08-20,31258,false,
120704,7,2025-01-27,14016,false,
120705,9,2025-09-18,29851,true,
120706,2,2025-05-30,92631,false,
120707,3,2025-10-22,54484,true,
120708,4,2025-08-04,7312,false,
120709,5,2025-03-15,83196,false,
120710,1,2025-02-26,1534,false,
120711,7,2025-09-15,9052,false,
120712,9,2025-02-01,66934,true,
120713,2,2025-07-20,57178,true,
120714,3,2025-08-19,18379,false,
120715,4,2025-05-02,16529,true,
120716,5,2025-06-29,88342,true,
120717,1,2025-12-01,36991,false,
120718,7,2024-12-27,99822,true,
120719,9,2025-03-08,39556,true,
120720,2,2025-03-10,56631,true,
120721,3,2025-09-25,75600,false,
120722,4,2025-02-26,10467,false,
120723,5,2025-07-12,20991,false,
120724,1,2025-01-28,34303,false,
120725,7,2025-06-25,97538,true,
120726,9,2025-03-26,41848,false,
120727,2,2025-12-19,93419,false,
120728,3,2025-03-12,7222,true,
120729,4,2025-02-03,92705,false,
120730,5,2025-05-30,47572,true,
120731,1,2025-09-24,74556,false,
120732,7,2025-07-14,95236,true,
120733,9,2025-11-04,23837,true,
120734,2,2025-03-19,583,false,
120735,3,2025-01-24,95493,false,
120736,4,2025-07-18,86138,true,
120737,5,2025-12-06,63005,true,
120738,1,2025-12-21,5054,true,
120739,7,2025-12-22,3027,false,
120740,9,2025-03-16,98182,false,
120741,2,2024-12-29,71798,false,
120742,3,2025-08-18,16906,true,
120743,4,2025-08-11,3204,true,
120744,5,2025-02-18,83349,true,
120745,1,2025-09-02,21200,true,
120746,7,2025-07-26,92943,false,
120747,9,2025-12-26,8907,false,
120748,2,2025-07-31,49560,false,
120749,3,2025-04-16,75139,false,
120750,4,2025-11-30,76224,true,
120751,5,2025-12-04,14627,true,
120752,1,2025-10-05,30323,true,
120753,7,2025-05-02,81762,true,
120754,9,2025-06-18,24455,true,
120755,2,2025-03-29,14804,false,
120756,3,2025-06-22,52152,false,
120757,4,2025-06-28,20901,true,
120758,5,2025-04-26,24008,false,
120759,1,2025-07-14,91819,false,
120760,7,2025-09-06,67947,true,
120761,9,2025-03-17,99030,true,
120762,2,2025-11-29,67334,false,
120763,3,2025-05-12,93899,false,
120764,4,2025-05-23,18482,true,
120765,5,2025-09-04,18978,true,
120766,1,2025-11-19,32886,true,
120767,7,2025-01-13,88040,true,
120768,9,2025-02-15,82126,true,
120769,2,2025-03-05,32763,true,
120770,3,2025-03-27,56802,false,
120771,4,2025-05-07,99999,true,
120772,5,2025-03-21,47341,false,
120773,1,2025-07-15,35334,true,
120774,7,2025-11-08,17393,true,
120775,9,2025-08-27,35636,false,
120776,2,2025-11-30,322,false,
120777,3,2025-09-29,38020,true,
120778,4,2025-06-04,84943,true,
120779,5,2024-12-30,28442,false,
120780,1,2025-11-13,67748,true,
120781,7,2025-07-15,88431,false,
120782,9,2025-06-04,17629,false,
120783,2,2025-04-24,21549,true,
120784,3,2025-04-03,36349,true,
120785,4,2025-08-22,37484,false,
120786,5,2025-01-13,86128,true,
120787,1,2025-08-10,16277,true,
120788,7,2025-02-18,23078,false,
120789,9,2025-12-27,60852,false,
120790,2,2025-08-16,51369,true,
120791,3,2025-02-26,79441,true,
120792,4,2025-09-07,21213,true,
120793,5,2025-01-16,32759,false,
120794,1,2025-07-17,12633,false,
120795,7,2025-11-06,48384,false,
120796,9,2025-01-24,5096,true,
120797,2,2025-09-11,19162,false,
120798,3,2025-10-26,67531,false,
120799,4,2025-11-02,40740,false,
120800,5,2025-09-07,12586,false,
120801,1,2025-10-14,34371,false,
120802,7,2025-11-01,11064,false,
120803,9,2025-02-19,55710,true,
120804,2,2025-08-13,72552,true,
120805,3,2025-11-30,83077,false,
120806,4,2025-02-01,33632,false,
120807,5,2025-03-21,60834,false,
120808,1,2025-07-26,57690,true,
120809,7,2025-03-05,91263,true,
120810,9,2025-07-30,36859,false,
120811,2,2025-11-04,82975,true,
120812,3,2025-09-08,23492,true,
120813,4,2025-12-02,76709,true,
120814,5,2025-03-13,27876,true,
120815,1,2025-11-09,20603,true,
120816,7,2025-01-30,57735,false,
120817,9,2025-04-19,83329,true,
120818,2,2025-02-05,80950,false,
120819,3,2025-09-01,70474,true,
120820,4,2025-04-07,1898,true,
120821,5,2025-09-08,19390,true,
120822,1,2025-01-31,82035,false,
120823,7,2025-02-28,34997,true,
120824,9,2025-01-11,84998,false,
120825,2,2025-02-16,91032,false,
120826,3,2025-08-15,36679,true,
120827,4,2025-12-19,86043,false,
120828,5,2025-02-27,69887,false,
120829,1,2025-07-13,10896,true,
120830,7,2025-05-09,12762,false,
120831,9,2025-10-10,16519,false,
120832,2,2025-05-30,86254,true,
120833,3,2025-08-01,37982,false,
120834,4,2025-09-02,26077,false,
120835,5,2025-09-22,69670,false,
120836,1,2025-04-18,39740,true,
120837,7,2025-05-09,42991,false,
120838,9,2025-02-01,97367,true,
120839,2,2025-03-15,12325,false,
120840,3,2025-10-04,51621,true,
120841,4,2025-11-25,17208,false,
120842,5,2025-01-13,26398,true,
120843,1,2025-10-04,16462,true,
120844,7,2025-09-09,46619,false,
120845,9,2025-12-15,66986,true,
120846,2,2025-04-28,13817,false,
120847,3,2025-02-07,29164,true,
120848,4,2025-09-27,95642,false,
120849,5,2025-06-30,2368,true,
120850,1,2025-11-17,77999,true,
120851,7,2025-08-25,94029,true,
120852,9,2025-07-29,43985,true,
120853,2,2025-03-08,84082,true,
120854,3,2025-10-21,53937,false,
120855,4,2025-11-18,82236,false,
120856,5,2025-12-22,70761,true,
120857,1,2025-11-22,22178,true,
120858,7,2025-01-30,22817,true,
120859,9,2025-05-06,40954,true,
120860,2,2025-04-22,43564,true,
120861,3,2025-08-28,60388,true,
120862,4,2025-02-26,92817,true,
120863,5,2025-10-03,66824,false,
120864,1,2025-01-15,54132,true,
120865,7,2025-03-22,12870,false,
120866,9,2025-06-10,40189,false,
120867,2,2025-05-21,63069,false,
120868,3,2025-07-30,59722,true,
120869,4,2025-06-01,79616,false,
120870,5,2025-06-06,94360,true,
120871,1,2025-04-14,98657,true,
120872,7,2025-03-07,18053,true,
120873,9,2025-05-06,85456,true,
120874,2,2025-09-19,93444,true,
120875,3,2025-08-23,62121,false,
120876,4,2025-11-24,81551,false,
120877,5,2025-07-09,64083,false,
120878,1,2025-09-26,96865,false,
120879,7,2025-09-19,30710,true,
120880,9,2025-10-30,52358,true,
120881,2,2025-08-29,54486,true,
120882,3,2025-11-08,35435,true,
120883,4,2025-02-19,93147,true,
120884,5,2025-12-12,37394,true,
120885,1,2025-01-19,42122,false,
120886,7,2025-03-21,21150,true,
120887,9,2025-03-14,22957,false,
120888,2,2025-03-25,632,false,
120889,3,2025-05-24,9354,false,
120890,4,2025-03-08,92645,true,
120891,5,2025-03-13,51918,false,
120892,1,2025-08-13,27384,true,
120893,7,2025-05-19,41103,true,
120894,9,2025-04-29,29890,false,
120895,2,2025-11-20,83355,false,
120896,3,2025-06-22,9747,false,
120897,4,2025-02-16,28394,true,
120898,5,2025-01-11,51129,false,
120899,1,2025-06-01,15680,true,
120900,7,2025-09-05,14724,false,
120901,9,2025-07-13,25797,true,
120902,2,2025-09-30,82833,false,
120903,3,2025-02-14,55289,false,
120904,4,2025-05-06,29164,false,
120905,5,2025-05-02,19540,true,
120906,1,2025-05-15,16022,true,
120907,7,2025-10-15,59330,false,
120908,9,2025-11-25,52772,false,
120909,2,2025-05-14,34784,true,
120910,3,2025-02-25,50274,true,
120911,4,2025-09-21,15467,true,
120912,5,2025-11-19,86895,false,
120913,1,2025-11-05,55729,false,
120914,7,2025-01-19,53105,true,
120915,9,2025-06-02,87850,true,
120916,2,2025-04-15,79713,true,
120917,3,2025-03-02,1815,true,
120918,4,2025-06-06,73004,true,
120919,5,2025-01-16,75163,true,
120920,1,2025-07-29,9488,false,
120921,7,2025-09-19,72226,true,
120922,9,2025-03-14,60208,true,
120923,2,2025-06-03,24601,false,
120924,3,2025-08-30,97305,false,
120925,4,2025-04-11,7074,false,
120926,5,2025-10-29,64328,false,
120927,1,2025-07-29,91816,true,
120928,7,2025-08-10,19158,true,
120929,9,2025-10-08,1165,false,
120930,2,2025-09-20,69676,true,
120931,3,2025-12-01,76024,true,
120932,4,2025-09-15,96099,true,
120933,5,2025-02-08,44680,true,
120934,1,2025-02-28,54838,false,
120935,7,2025-02-15,24105,false,
120936,9,2025-12-12,41147,true,
120937,2,2025-03-24,12762,true,
120938,3,2025-12-24,69541,true,
120939,4,2025-11-12,43701,false,
120940,5,2025-01-18,65050,true,
120941,1,2025-06-12,47131,false,
120942,7,2025-11-01,61878,true,
120943,9,2025-02-10,30124,false,
120944,2,2025-05-01,99216,true,
120945,3,2025-05-14,14857,false,
120946,4,2025-05-29,4159,true,
120947,5,2025-12-23,71442,true,
120948,1,2025-08-24,8252,false,
120949,7,2025-03-25,66776,false,
120950,9,2025-07-05,10409,false,
120951,2,2025-05-14,6935,false,
120952,3,2025-05-26,53688,false,
120953,4,2024-12-28,13088,true,
120954,5,2025-05-10,56107,true,
120955,1,2025-09-29,77382,true,
120956,7,2025-07-16,77249,false,
120957,9,2025-12-05,91284,true,
120958,2,2025-04-05,38362,true,
120959,3,2025-07-19,68001,false,
120960,4,2025-09-23,32452,false,
120961,5,2025-07-28,7875,true,
120962,1,2025-04-12,57227,true,
120963,7,2025-12-04,18636,true,
120964,9,2025-03-18,58988,false,
120965,2,2025-08-01,18387,true,
120966,3,2025-02-03,72372,true,
120967,4,2025-11-13,91645,true,
120968,5,2025-01-02,40612,false,
120969,1,2025-04-22,98621,false,
120970,7,2025-11-05,14017,true,
120971,9,2025-01-23,25732,false,
120972,2,2025-05-07,69770,true,
120973,3,2025-07-19,22833,false,
120974,4,2025-06-20,73009,true,
120975,5,2025-09-04,93930,false,
120976,1,2025-01-27,82260,false,
120977,7,2025-02-19,9152,false,
120978,9,2025-06-23,19155,true,
120979,2,2025-03-09,95799,true,
120980,3,2025-07-24,98824,false,
120981,4,2025-05-08,57995,true,
120982,5,2025-02-25,97347,false,
120983,1,2025-09-26,87967,false,
120984,7,2025-01-29,8285,true,
120985,9,2025-03-27,75286,true,
120986,2,2025-07-30,93483,false,
120987,3,2025-03-25,29778,true,
120988,4,2025-06-10,87232,true,
120989,5,2025-11-30,19997,false,
120990,1,2025-03-12,15481,true,
120991,7,2025-05-07,79855,false,
120992,9,2025-09-18,91076,true,
120993,2,2025-11-25,62458,true,
120994,3,2025-03-07,54585,true,
120995,4,2025-08-04,66344,true,
120996,5,2025-03-18,70675,false,
120997,1,2025-05-09,70466,false,
120998,7,2025-04-13,2177,false,
120999,9,2025-09-02,95531,true,
121000,2,2025-12-07,13934,false,
121001,3,2025-08-04,42278,true,
121002,4,2025-02-08,71616,false,
121003,5,2025-05-15,2995,true,
121004,1,2025-09-20,69568,true,
121005,7,2025-05-03,82007,true,
121006,9,2025-12-16,10472,true,
121007,2,2025-01-21,50974,true,
121008,3,2025-03-10,6678,true,
121009,4,2025-07-24,90077,false,
121010,5,2025-03-06,21261,true,
121011,1,2025-10-28,41052,false,
121012,7,2025-09-17,69376,false,
121013,9,2025-06-11,82600,true,
121014,2,2025-08-11,78295,false,
121015,3,2025-03-11,98521,true,
121016,4,2025-03-25,14538,true,
121017,5,2025-02-27,84365,true,
121018,1,2025-11-14,72739,false,
121019,7,2025-07-23,41173,false,
121020,9,2025-01-07,92042,false,
121021,2,2025-02-01,3279,true,
121022,3,2025-11-19,48719,true,
121023,4,2025-04-12,59522,false,
121024,5,2025-09-18,32563,true,
121025,1,2025-12-02,93613,false,
121026,7,2025-06-12,49257,false,
121027,9,2025-04-15,99447,true,
121028,2,2025-08-14,25413,false,
121029,3,2025-06-26,51553,false,
121030,4,2025-03-24,26776,true,
121031,5,2025-01-26,50682,true,
121032,1,2025-11-17,43795,true,
121033,7,2025-01-08,10544,true,
121034,9,2025-11-12,73842,false,
121035,2,2025-03-29,20698,true,
121036,3,2025-02-26,13115,true,
121037,4,2025-02-25,78783,true,
121038,5,2025-11-27,96983,true,
121039,1,2025-01-09,47508,false,
121040,7,2025-08-31,23257,true,
121041,9,2025-04-09,92815,false,
121042,2,2025-02-01,66871,true,
121043,3,2025-03-08,34820,false,
121044,4,2025-06-24,20875,false,
121045,5,2025-12-16,30598,true,
121046,1,2025-06-01,11328,false,
121047,7,2025-08-27,41545,false,
121048,9,2025-06-01,21102,true,
121049,2,2025-01-25,48708,true,
121050,3,2025-01-23,18360,false,
121051,4,2025-02-20,65999,false,
121052,5,2025-10-29,70449,true,
121053,1,2025-09-27,86319,true,
121054,7,2025-05-08,97981,true,
121055,9,2025-04-19,88917,false,
121056,2,2025-09-24,41970,true,
121057,3,2025-06-11,22773,false,
121058,4,2025-11-04,88333,false,
121059,5,2025-07-10,48712,false,
121060,1,2025-09-30,78757,false,
121061,7,2025-02-19,15654,false,
121062,9,2025-09-19,39072,true,
121063,2,2025-04-22,87880,true,
121064,3,2025-05-21,50471,true,
121065,4,2025-08-06,60164,false,
121066,5,2025-10-04,43959,true,
121067,1,2025-12-01,98156,true,
121068,7,2025-04-04,63225,true,
121069,9,2025-09-02,56672,false,
121070,2,2025-05-12,41416,false,
121071,3,2025-03-04,51145,true,
121072,4,2025-02-08,35389,false,
121073,5,2025-03-15,43925,true,
121074,1,2025-12-17,33950,false,
121075,7,2025-12-09,85292,false,
121076,9,2025-04-05,99463,false,
121077,2,2025-07-03,3896,false,
121078,3,2025-07-25,1152,true,
121079,4,2025-11-28,78561,true,
121080,5,2025-09-23,19307,false,
121081,1,2025-03-13,72665,false,
121082,7,2025-09-18,50405,true,
121083,9,2025-04-12,64,true,
121084,2,2025-02-09,38457,true,
121085,3,2025-11-07,92259,false,
121086,4,2025-05-08,94343,false,
121087,5,2025-02-09,32736,false,
121088,1,2025-10-25,58628,true,
121089,7,2025-04-09,5308,true,
121090,9,2025-10-19,25710,false,
121091,2,2025-09-26,81058,true,
121092,3,2025-12-25,31298,false,
121093,4,2025-07-25,24225,true,
121094,5,2025-10-14,88209,true,
121095,1,2025-09-28,53994,false,
121096,7,2025-02-25,30839,false,
121097,9,2025-06-03,59317,false,
121098,2,2025-08-26,75137,false,
121099,3,2025-06-23,33825,true,
121100,4,2025-12-11,5259,false,
121101,5,2025-03-03,56609,false,
121102,1,2025-08-03,24828,false,
121103,7,2025-06-01,80117,true,
121104,9,2025-05-01,19678,false,
121105,2,2025-03-25,57611,false,
121106,3,2025-10-13,18573,true,
121107,4,2025-09-07,38753,true,
121108,5,2025-08-07,76531,true,
121109,1,2025-03-27,61506,true,
121110,7,2025-04-18,45057,false,
121111,9,2025-12-16,21811,true,
121112,2,2025-04-19,18852,true,
121113,3,2025-09-14,39526,false,
121114,4,2025-04-26,97942,true,
121115,5,2025-04-13,77299,false,
121116,1,2025-01-06,21125,false,
121117,7,2025-08-11,20930,false,
121118,9,2025-05-31,63445,true,
121119,2,2025-05-28,78345,false,
121120,3,2025-02-12,27912,false,
121121,4,2025-01-08,92094,false,
121122,5,2025-02-22,35852,true,
121123,1,2025-03-21,13557,true,
121124,7,2025-05-08,10561,false,
121125,9,2025-06-25,26968,false,
121126,2,2025-12-04,80161,true,
121127,3,2025-03-17,57902,true,
121128,4,2025-01-09,22024,true,
121129,5,2025-10-24,68440,false,
121130,1,2025-09-02,61309,false,
121131,7,2025-08-23,38828,false,
121132,9,2025-10-16,34718,false,
121133,2,2025-05-08,95077,true,
121134,3,2025-10-31,68412,false,
121135,4,2025-10-14,97198,true,
121136,5,2025-11-11,27301,true,
121137,1,2025-05-22,34168,true,
121138,7,2025-09-22,75091,false,
121139,9,2025-10-03,24602,false,
121140,2,2025-08-31,89460,false,
121141,3,2025-04-23,5989,false,
121142,4,2025-07-01,56104,true,
121143,5,2025-10-04,85132,false,
121144,1,2025-04-09,95267,true,
121145,7,2025-09-17,8234,true,
121146,9,2025-12-09,2989,true,
121147,2,2025-01-07,71800,false,
121148,3,2025-04-14,52068,false,
121149,4,2025-04-28,1008,false,
121150,5,2025-07-29,74068,false,
121151,1,2024-12-29,43999,false,
121152,7,2025-01-26,82736,true,
121153,9,2025-09-13,14817,true,
121154,2,2025-04-04,7574,true,
121155,3,2025-03-20,90988,false,
121156,4,2025-06-15,48471,false,
121157,5,2025-01-07,21302,true,
121158,1,2025-01-24,87983,true,
121159,7,2025-08-15,12528,true,
121160,9,2025-06-20,67227,false,
121161,2,2025-04-14,17929,true,
121162,3,2025-10-31,23247,true,
121163,4,2025-07-03,7648,true,
121164,5,2025-01-22,98282,true,
121165,1,2025-11-30,99759,true,
121166,7,2025-08-24,61503,true,
121167,9,2025-06-15,59172,true,
121168,2,2025-04-16,52283,true,
121169,3,2025-06-20,16525,false,
121170,4,2025-08-27,34956,true,
121171,5,2025-05-04,46305,true,
121172,1,2025-06-24,87035,false,
121173,7,2025-03-24,60513,false,
121174,9,2025-11-23,37527,true,
121175,2,2025-11-06,89226,false,
121176,3,2025-11-15,85918,true,
121177,4,2025-01-21,77928,true,
121178,5,2025-11-21,54960,true,
121179,1,2025-09-04,74669,true,
121180,7,2025-03-13,30940,true,
121181,9,2025-01-19,446,true,
121182,2,2025-05-27,84289,true,
121183,3,2025-04-22,15774,true,
121184,4,2025-04-19,19281,true,
121185,5,2025-02-20,36864,true,
121186,1,2025-10-16,66777,false,
121187,7,2025-02-16,89879,false,
121188,9,2025-12-23,91922,true,
121189,2,2025-05-28,4373,true,
121190,3,2025-11-16,26440,false,
121191,4,2025-02-01,75270,true,
121192,5,2025-02-23,54915,true,
121193,1,2025-12-21,10593,true,
121194,7,2025-06-26,7758,false,
121195,9,2025-02-27,27030,true,
121196,2,2025-01-02,32425,true,
121197,3,2025-06-11,96020,true,
121198,4,2025-01-08,29353,true,
121199,5,2025-04-17,82441,false,
121200,1,2025-05-30,25021,true,
121201,7,2025-12-05,72043,true,
121202,9,2025-01-14,89001,true,
121203,2,2025-09-06,53078,true,
121204,3,2025-06-05,27195,false,
121205,4,2025-09-13,68087,false,
121206,5,2025-06-16,62800,false,
121207,1,2025-02-04,16144,false,
121208,7,2025-11-19,95162,false,
121209,9,2025-03-13,91720,true,
121210,2,2025-10-25,35602,false,
121211,3,2025-03-30,45263,true,
121212,4,2025-01-18,24427,false,
121213,5,2025-01-10,62001,true,
121214,1,2025-07-13,8716,false,
121215,7,2025-01-01,88638,true,
121216,9,2025-01-05,63878,true,
121217,2,2025-01-21,85629,false,
121218,3,2025-11-10,64496,false,
121219,4,2025-11-25,15538,true,
121220,5,2025-03-13,45884,false,
121221,1,2025-10-10,78664,false,
121222,7,2025-07-25,1855,false,
121223,9,2025-07-04,90254,true,
121224,2,2025-09-29,15683,true,
121225,3,2025-01-19,74041,true,
121226,4,2025-02-08,19194,false,
121227,5,2025-04-05,26701,false,
121228,1,2025-04-13,71899,true,
121229,7,2025-06-18,63008,true,
121230,9,2025-05-25,20276,true,
121231,2,2025-04-04,65265,false,
121232,3,2025-05-06,4486,false,
121233,4,2025-11-19,27861,false,
121234,5,2025-08-20,59341,false,
121235,1,2025-07-24,2980,true,
121236,7,2025-11-12,39899,false,
121237,9,2025-02-28,94776,true,
121238,2,2025-12-03,54456,true,
121239,3,2025-03-29,67602,true,
121240,4,2025-09-17,19108,false,
121241,5,2025-07-03,43630,true,
121242,1,2025-11-14,6602,true,
121243,7,2025-08-22,78024,false,
121244,9,2025-02-16,15781,true,
121245,2,2025-01-18,13427,false,
121246,3,2025-04-14,62374,false,
121247,4,2025-01-20,12436,true,
121248,5,2025-01-29,84941,true,
121249,1,2025-12-01,3324,false,
121250,7,2025-09-14,16119,true,
121251,9,2025-10-23,2480,false,
121252,2,2025-09-30,412,true,
121253,3,2025-12-08,21396,true,
121254,4,2025-01-11,52708,false,
121255,5,2024-12-28,91088,false,
121256,1,2025-04-24,45398,true,
121257,7,2025-10-17,91178,true,
121258,9,2025-03-23,49047,true,
121259,2,2025-04-24,90091,true,
121260,3,2025-09-20,2238,true,
121261,4,2025-12-06,67355,false,
121262,5,2025-04-20,47537,false,
121263,1,2025-07-02,93386,false,
121264,7,2025-01-11,63199,true,
121265,9,2025-01-13,83656,false,
121266,2,2025-12-24,76978,true,
121267,3,2025-06-04,35284,true,
121268,4,2025-11-10,70041,true,
121269,5,2025-03-20,11689,false,
121270,1,2025-03-22,97296,false,
121271,7,2025-04-07,27994,false,
121272,9,2025-09-04,83993,false,
121273,2,2025-02-21,21830,true,
121274,3,2025-01-23,6805,true,
121275,4,2025-03-05,60803,true,
121276,5,2025-03-01,73258,false,
121277,1,2025-12-02,49634,false,
121278,7,2025-07-14,89029,false,
121279,9,2025-08-25,32654,true,
121280,2,2024-12-28,2875,false,
121281,3,2025-10-02,3624,true,
121282,4,2025-10-10,56148,false,
121283,5,2025-07-21,76606,true,
121284,1,2025-10-30,26159,true,
121285,7,2025-05-14,45598,true,
121286,9,2025-07-20,8734,true,
121287,2,2025-09-21,52806,false,
121288,3,2025-01-03,59985,true,
121289,4,2025-01-13,46229,true,
121290,5,2025-02-14,24703,false,
121291,1,2025-01-26,47567,false,
121292,7,2025-12-17,63123,true,
121293,9,2025-08-19,49448,false,
121294,2,2025-10-30,88285,true,
121295,3,2025-08-15,38833,true,
121296,4,2025-04-03,93860,false,
121297,5,2025-06-20,44405,false,
121298,1,2025-07-24,39797,false,
121299,7,2025-11-22,84374,true,
121300,9,2025-09-02,32004,true,
121301,2,2025-09-22,82086,true,
121302,3,2025-07-24,94852,true,
121303,4,2025-05-28,3745,false,
121304,5,2025-07-12,15061,true,
121305,1,2025-11-03,87463,false,
121306,7,2025-07-10,46551,false,
121307,9,2025-06-01,13209,false,
121308,2,2025-07-18,1973,true,
121309,3,2025-03-30,43706,false,
121310,4,2025-09-27,72743,true,
121311,5,2025-11-06,72131,true,
121312,1,2025-07-18,60298,false,
121313,7,2025-12-20,80191,false,
121314,9,2025-12-26,95651,true,
121315,2,2025-04-02,83460,false,
121316,3,2025-02-01,70069,false,
121317,4,2025-03-15,45346,false,
121318,5,2025-12-07,87479,false,
121319,1,2025-12-13,73182,true,
121320,7,2025-02-26,80143,false,
121321,9,2025-06-07,77098,true,
121322,2,2025-01-02,34466,true,
121323,3,2025-10-30,36862,true,
121324,4,2025-10-09,15535,false,
121325,5,2025-12-09,40539,true,
121326,1,2025-11-24,86264,false,
121327,7,2025-04-25,56988,false,
121328,9,2025-11-26,11854,false,
121329,2,2025-10-08,52097,true,
121330,3,2025-12-14,55877,false,
121331,4,2025-03-23,84834,true,
121332,5,2025-12-20,65666,true,
121333,1,2025-12-14,69807,true,
121334,7,2025-10-26,93344,true,
121335,9,2025-08-23,53621,false,
121336,2,2025-01-16,34442,false,
121337,3,2025-11-22,55252,true,
121338,4,2025-06-21,98783,true,
121339,5,2025-10-18,92299,false,
121340,1,2025-11-01,64267,false,
121341,7,2025-06-29,64428,false,
121342,9,2025-02-11,52020,false,
121343,2,2025-10-22,61782,false,
121344,3,2025-02-14,38010,true,
121345,4,2025-02-10,13736,true,
121346,5,2025-01-26,32571,false,
121347,1,2025-01-04,51721,true,
121348,7,2025-02-23,81733,false,
121349,9,2025-06-28,8871,true,
121350,2,2025-05-25,29071,false,
121351,3,2025-10-13,18576,true,
121352,4,2025-03-30,43824,false,
121353,5,2025-09-25,61403,true,
121354,1,2025-03-25,93409,true,
121355,7,2025-08-09,72500,true,
121356,9,2025-08-20,37292,true,
121357,2,2025-08-06,4355,true,
121358,3,2025-12-20,99163,true,
121359,4,2025-08-25,8087,true,
121360,5,2025-07-19,16043,true,
121361,1,2025-02-04,35035,false,
121362,7,2025-03-23,95692,false,
121363,9,2025-08-01,77353,false,
121364,2,2025-01-18,47818,true,
121365,3,2025-07-23,96502,true,
121366,4,2025-06-10,2684,false,
121367,5,2025-07-02,91830,true,
121368,1,2025-10-12,51623,true,
121369,7,2025-09-16,77452,false,
121370,9,2025-12-04,24575,true,
121371,2,2025-07-26,84741,false,
121372,3,2025-01-11,13278,false,
121373,4,2025-09-22,41733,false,
121374,5,2025-02-18,99593,false,
121375,1,2025-05-25,2443,true,
121376,7,2025-11-14,84716,false,
121377,9,2025-05-09,44341,false,
121378,2,2025-11-05,13658,true,
121379,3,2025-04-01,99839,false,
121380,4,2025-11-27,8192,true,
121381,5,2025-11-22,11681,false,
121382,1,2025-05-28,10014,false,
121383,7,2025-11-24,27658,false,
121384,9,2024-12-28,14148,true,
121385,2,2025-08-17,38794,false,
121386,3,2025-10-10,17453,true,
121387,4,2025-11-09,88936,true,
121388,5,2025-08-14,23899,false,
121389,1,2025-08-13,71540,false,
121390,7,2025-05-12,69370,false,
121391,9,2025-01-25,35541,false,
121392,2,2025-07-31,79790,true,
121393,3,2025-10-25,80239,true,
121394,4,2025-10-13,10513,false,
121395,5,2025-09-28,83532,false,
121396,1,2025-01-10,98157,false,
121397,7,2025-12-09,54375,false,
121398,9,2025-07-13,94128,true,
121399,2,2025-04-27,74433,true,
121400,3,2025-05-26,65685,true,
121401,4,2025-09-01,52742,false,
121402,5,2025-08-22,24246,false,
121403,1,2025-07-08,59719,true,
121404,7,2025-02-08,1384,true,
121405,9,2025-11-13,52667,false,
121406,2,2025-05-14,1288,false,
121407,3,2025-07-01,71384,true,
121408,4,2025-07-13,38365,false,
